TrialTime,proxyThumb_x,proxyThumb_y,proxyThumb_z,proxyThumb_qx,proxyThumb_qy,proxyThumb_qz,proxyThumb_qw,proxyIndex_x,proxyIndex_y,proxyIndex_z,proxyIndex_qx,proxyIndex_qy,proxyIndex_qz,proxyIndex_qw,realThumb_x,realThumb_y,realThumb_z,realThumb_qx,realThumb_qy,realThumb_qz,realThumb_qw,realIndex_x,realIndex_y,realIndex_z,realIndex_qx,realIndex_qy,realIndex_qz,realIndex_qw,cam_x,cam_y,cam_z,cam_qx,cam_qy,cam_qz,cam_qw,cyl_x,cyl_y,cyl_z,cyl_qx,cyl_qy,cyl_qz,cyl_qw,grasping,broken,slip,force,vibration,pressure,tableContact,penetration,penetrationSource
33.615,-0.1144,1.1646,-0.0441,0.4276,-0.3179,0.6434,0.5497,-0.0739,1.1538,0.0729,0.7937,-0.3463,-0.2217,0.4482,-0.1144,1.1646,-0.0441,0.4276,-0.3179,0.6434,0.5497,-0.0739,1.1538,0.0729,0.7937,-0.3463,-0.2217,0.4482,0.0277,1.4585,-0.4667,-0.0493,0.1615,0.0081,-0.9856,-0.1200,1.1826,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,none
33.625,-0.1152,1.1643,-0.0434,0.4268,-0.3184,0.6427,0.5508,-0.0745,1.1532,0.0734,0.7943,-0.3458,-0.2216,0.4477,-0.1152,1.1643,-0.0434,0.4268,-0.3184,0.6427,0.5508,-0.0745,1.1532,0.0734,0.7943,-0.3458,-0.2216,0.4477,0.0270,1.4584,-0.4664,-0.0493,0.1613,0.0082,-0.9856,-0.1200,1.1826,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,none
33.635,-0.1159,1.1640,-0.0428,0.4259,-0.3192,0.6418,0.5520,-0.0752,1.1528,0.0739,0.7949,-0.3455,-0.2214,0.4469,-0.1159,1.1640,-0.0428,0.4259,-0.3192,0.6418,0.5520,-0.0752,1.1528,0.0739,0.7949,-0.3455,-0.2214,0.4469,0.0263,1.4584,-0.4661,-0.0493,0.1612,0.0083,-0.9857,-0.1200,1.1826,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,none
33.645,-0.1166,1.1638,-0.0422,0.4250,-0.3200,0.6410,0.5532,-0.0760,1.1523,0.0744,0.7956,-0.3452,-0.2212,0.4460,-0.1166,1.1638,-0.0422,0.4250,-0.3200,0.6410,0.5532,-0.0760,1.1523,0.0744,0.7956,-0.3452,-0.2212,0.4460,0.0256,1.4583,-0.4659,-0.0493,0.1611,0.0084,-0.9857,-0.1200,1.1826,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,none
33.655,-0.1173,1.1634,-0.0416,0.4249,-0.3202,0.6407,0.5536,-0.0767,1.1517,0.0749,0.7963,-0.3451,-0.2210,0.4448,-0.1173,1.1634,-0.0416,0.4249,-0.3202,0.6407,0.5536,-0.0767,1.1517,0.0749,0.7963,-0.3451,-0.2210,0.4448,0.0249,1.4583,-0.4655,-0.0492,0.1610,0.0085,-0.9857,-0.1200,1.1826,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,none
33.665,-0.1180,1.1630,-0.0410,0.4248,-0.3204,0.6403,0.5540,-0.0775,1.1511,0.0754,0.7975,-0.3452,-0.2205,0.4429,-0.1180,1.1630,-0.0410,0.4248,-0.3204,0.6403,0.5540,-0.0775,1.1511,0.0754,0.7975,-0.3452,-0.2205,0.4429,0.0243,1.4583,-0.4652,-0.0491,0.1610,0.0085,-0.9857,-0.1200,1.1826,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,none
33.675,-0.1185,1.1627,-0.0403,0.4254,-0.3198,0.6402,0.5540,-0.0783,1.1505,0.0757,0.8001,-0.3458,-0.2190,0.4386,-0.1185,1.1627,-0.0403,0.4254,-0.3198,0.6402,0.5540,-0.0783,1.1505,0.0757,0.8001,-0.3458,-0.2190,0.4386,0.0236,1.4583,-0.4649,-0.0492,0.1609,0.0085,-0.9857,-0.1200,1.1826,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,none
33.685,-0.1190,1.1625,-0.0394,0.4263,-0.3190,0.6398,0.5542,-0.0790,1.1499,0.0761,0.8026,-0.3463,-0.2177,0.4341,-0.1190,1.1625,-0.0394,0.4263,-0.3190,0.6398,0.5542,-0.0790,1.1499,0.0761,0.8026,-0.3463,-0.2177,0.4341,0.0229,1.4583,-0.4645,-0.0492,0.1608,0.0085,-0.9857,-0.1200,1.1826,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,none
33.695,-0.1194,1.1625,-0.0386,0.4278,-0.3179,0.6392,0.5544,-0.0793,1.1498,0.0766,0.8035,-0.3464,-0.2182,0.4322,-0.1194,1.1625,-0.0386,0.4278,-0.3179,0.6392,0.5544,-0.0793,1.1498,0.0766,0.8035,-0.3464,-0.2182,0.4322,0.0223,1.4583,-0.4642,-0.0492,0.1608,0.0085,-0.9857,-0.1200,1.1826,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,none
33.705,-0.1198,1.1626,-0.0377,0.4298,-0.3164,0.6386,0.5544,-0.0796,1.1497,0.0771,0.8043,-0.3465,-0.2191,0.4301,-0.1198,1.1626,-0.0377,0.4298,-0.3164,0.6386,0.5544,-0.0796,1.1497,0.0771,0.8043,-0.3465,-0.2191,0.4301,0.0216,1.4583,-0.4638,-0.0494,0.1607,0.0085,-0.9857,-0.1200,1.1826,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,none
33.715,-0.1202,1.1627,-0.0366,0.4322,-0.3146,0.6379,0.5543,-0.0799,1.1496,0.0778,0.8052,-0.3468,-0.2201,0.4277,-0.1202,1.1627,-0.0366,0.4322,-0.3146,0.6379,0.5543,-0.0799,1.1496,0.0778,0.8052,-0.3468,-0.2201,0.4277,0.0210,1.4582,-0.4634,-0.0495,0.1607,0.0086,-0.9857,-0.1200,1.1826,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,none
33.725,-0.1205,1.1626,-0.0355,0.4352,-0.3119,0.6374,0.5541,-0.0800,1.1496,0.0784,0.8060,-0.3472,-0.2212,0.4254,-0.1205,1.1626,-0.0355,0.4352,-0.3119,0.6374,0.5541,-0.0800,1.1496,0.0784,0.8060,-0.3472,-0.2212,0.4254,0.0204,1.4581,-0.4630,-0.0495,0.1606,0.0085,-0.9857,-0.1200,1.1826,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,none
33.735,-0.1208,1.1626,-0.0343,0.4383,-0.3091,0.6368,0.5540,-0.0801,1.1496,0.0791,0.8066,-0.3476,-0.2225,0.4230,-0.1208,1.1626,-0.0343,0.4383,-0.3091,0.6368,0.5540,-0.0801,1.1496,0.0791,0.8066,-0.3476,-0.2225,0.4230,0.0198,1.4580,-0.4627,-0.0497,0.1605,0.0085,-0.9857,-0.1200,1.1826,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,none
33.745,-0.1212,1.1628,-0.0333,0.4398,-0.3077,0.6352,0.5554,-0.0802,1.1496,0.0796,0.8072,-0.3479,-0.2237,0.4212,-0.1212,1.1628,-0.0333,0.4398,-0.3077,0.6352,0.5554,-0.0802,1.1496,0.0796,0.8072,-0.3479,-0.2237,0.4212,0.0192,1.4579,-0.4623,-0.0500,0.1605,0.0085,-0.9857,-0.1200,1.1826,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,none
33.755,-0.1215,1.1630,-0.0323,0.4414,-0.3062,0.6337,0.5566,-0.0803,1.1497,0.0802,0.8077,-0.3482,-0.2249,0.4193,-0.1215,1.1630,-0.0323,0.4414,-0.3062,0.6337,0.5566,-0.0803,1.1497,0.0802,0.8077,-0.3482,-0.2249,0.4193,0.0186,1.4578,-0.4618,-0.0502,0.1605,0.0086,-0.9857,-0.1200,1.1826,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,none
33.765,-0.1219,1.1632,-0.0312,0.4432,-0.3045,0.6324,0.5577,-0.0804,1.1497,0.0809,0.8082,-0.3485,-0.2261,0.4174,-0.1219,1.1632,-0.0312,0.4432,-0.3045,0.6324,0.5577,-0.0804,1.1497,0.0809,0.8082,-0.3485,-0.2261,0.4174,0.0180,1.4577,-0.4614,-0.0504,0.1605,0.0086,-0.9857,-0.1200,1.1826,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,none
33.775,-0.1224,1.1635,-0.0303,0.4438,-0.3039,0.6306,0.5594,-0.0806,1.1497,0.0814,0.8084,-0.3489,-0.2273,0.4160,-0.1224,1.1635,-0.0303,0.4438,-0.3039,0.6306,0.5594,-0.0806,1.1497,0.0814,0.8084,-0.3489,-0.2273,0.4160,0.0175,1.4576,-0.4610,-0.0508,0.1604,0.0087,-0.9857,-0.1200,1.1826,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,none
33.785,-0.1230,1.1638,-0.0295,0.4444,-0.3034,0.6289,0.5612,-0.0809,1.1497,0.0820,0.8087,-0.3493,-0.2285,0.4145,-0.1230,1.1638,-0.0295,0.4444,-0.3034,0.6289,0.5612,-0.0809,1.1497,0.0820,0.8087,-0.3493,-0.2285,0.4145,0.0170,1.4574,-0.4606,-0.0512,0.1604,0.0087,-0.9857,-0.1200,1.1826,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,none
33.795,-0.1233,1.1641,-0.0289,0.4448,-0.3028,0.6273,0.5629,-0.0809,1.1498,0.0822,0.8092,-0.3497,-0.2292,0.4129,-0.1233,1.1641,-0.0289,0.4448,-0.3028,0.6273,0.5629,-0.0809,1.1498,0.0822,0.8092,-0.3497,-0.2292,0.4129,0.0165,1.4573,-0.4601,-0.0517,0.1603,0.0087,-0.9857,-0.1200,1.1826,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,none
33.805,-0.1236,1.1644,-0.0284,0.4451,-0.3023,0.6258,0.5646,-0.0809,1.1499,0.0825,0.8096,-0.3501,-0.2298,0.4112,-0.1236,1.1644,-0.0284,0.4451,-0.3023,0.6258,0.5646,-0.0809,1.1499,0.0825,0.8096,-0.3501,-0.2298,0.4112,0.0159,1.4571,-0.4597,-0.0522,0.1602,0.0085,-0.9857,-0.1200,1.1826,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,none
33.815,-0.1237,1.1647,-0.0283,0.4435,-0.3034,0.6246,0.5668,-0.0810,1.1499,0.0825,0.8102,-0.3506,-0.2295,0.4099,-0.1237,1.1647,-0.0283,0.4435,-0.3034,0.6246,0.5668,-0.0810,1.1499,0.0825,0.8102,-0.3506,-0.2295,0.4099,0.0154,1.4569,-0.4592,-0.0527,0.1603,0.0085,-0.9856,-0.1200,1.1826,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,none
33.825,-0.1238,1.1649,-0.0282,0.4414,-0.3048,0.6233,0.5689,-0.0811,1.1499,0.0825,0.8109,-0.3511,-0.2290,0.4084,-0.1238,1.1649,-0.0282,0.4414,-0.3048,0.6233,0.5689,-0.0811,1.1499,0.0825,0.8109,-0.3511,-0.2290,0.4084,0.0150,1.4567,-0.4589,-0.0532,0.1602,0.0085,-0.9856,-0.1200,1.1826,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,none
33.835,-0.1240,1.1651,-0.0282,0.4392,-0.3064,0.6221,0.5711,-0.0813,1.1498,0.0825,0.8116,-0.3517,-0.2283,0.4068,-0.1240,1.1651,-0.0282,0.4392,-0.3064,0.6221,0.5711,-0.0813,1.1498,0.0825,0.8116,-0.3517,-0.2283,0.4068,0.0145,1.4566,-0.4586,-0.0538,0.1602,0.0084,-0.9856,-0.1200,1.1826,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,none
33.845,-0.1241,1.1651,-0.0280,0.4389,-0.3064,0.6215,0.5721,-0.0817,1.1495,0.0823,0.8142,-0.3530,-0.2261,0.4017,-0.1241,1.1651,-0.0280,0.4389,-0.3064,0.6215,0.5721,-0.0817,1.1495,0.0823,0.8142,-0.3530,-0.2261,0.4017,0.0141,1.4564,-0.4581,-0.0544,0.1602,0.0083,-0.9855,-0.1200,1.1826,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,none
33.855,-0.1244,1.1650,-0.0277,0.4385,-0.3063,0.6208,0.5731,-0.0821,1.1491,0.0823,0.8164,-0.3543,-0.2241,0.3970,-0.1244,1.1650,-0.0277,0.4385,-0.3063,0.6208,0.5731,-0.0821,1.1491,0.0823,0.8164,-0.3543,-0.2241,0.3970,0.0136,1.4562,-0.4577,-0.0549,0.1601,0.0083,-0.9855,-0.1200,1.1826,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,none
33.865,-0.1248,1.1649,-0.0273,0.4378,-0.3065,0.6202,0.5743,-0.0828,1.1487,0.0824,0.8186,-0.3558,-0.2219,0.3924,-0.1248,1.1649,-0.0273,0.4378,-0.3065,0.6202,0.5743,-0.0828,1.1487,0.0824,0.8186,-0.3558,-0.2219,0.3924,0.0132,1.4560,-0.4572,-0.0556,0.1600,0.0082,-0.9855,-0.1200,1.1826,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,none
33.875,-0.1253,1.1648,-0.0268,0.4368,-0.3068,0.6195,0.5756,-0.0836,1.1484,0.0826,0.8206,-0.3572,-0.2198,0.3883,-0.1253,1.1648,-0.0268,0.4368,-0.3068,0.6195,0.5756,-0.0836,1.1484,0.0826,0.8206,-0.3572,-0.2198,0.3883,0.0129,1.4558,-0.4568,-0.0563,0.1597,0.0081,-0.9855,-0.1200,1.1826,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,none
33.885,-0.1259,1.1647,-0.0263,0.4356,-0.3072,0.6188,0.5770,-0.0843,1.1480,0.0828,0.8223,-0.3585,-0.2178,0.3844,-0.1259,1.1647,-0.0263,0.4356,-0.3072,0.6188,0.5770,-0.0843,1.1480,0.0828,0.8223,-0.3585,-0.2178,0.3844,0.0126,1.4555,-0.4564,-0.0569,0.1596,0.0079,-0.9855,-0.1200,1.1826,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,none
33.895,-0.1260,1.1644,-0.0260,0.4351,-0.3074,0.6182,0.5780,-0.0847,1.1475,0.0828,0.8238,-0.3600,-0.2163,0.3808,-0.1260,1.1644,-0.0260,0.4351,-0.3074,0.6182,0.5780,-0.0847,1.1475,0.0828,0.8238,-0.3600,-0.2163,0.3808,0.0122,1.4553,-0.4560,-0.0576,0.1595,0.0076,-0.9855,-0.1200,1.1826,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,none
33.905,-0.1262,1.1642,-0.0257,0.4345,-0.3077,0.6175,0.5790,-0.0851,1.1471,0.0829,0.8252,-0.3616,-0.2147,0.3771,-0.1262,1.1642,-0.0257,0.4345,-0.3077,0.6175,0.5790,-0.0851,1.1471,0.0829,0.8252,-0.3616,-0.2147,0.3771,0.0119,1.4552,-0.4556,-0.0580,0.1592,0.0074,-0.9855,-0.1200,1.1826,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,none
33.915,-0.1264,1.1643,-0.0255,0.4337,-0.3078,0.6165,0.5806,-0.0856,1.1470,0.0828,0.8265,-0.3639,-0.2131,0.3729,-0.1264,1.1643,-0.0255,0.4337,-0.3078,0.6165,0.5806,-0.0856,1.1470,0.0828,0.8265,-0.3639,-0.2131,0.3729,0.0116,1.4550,-0.4552,-0.0585,0.1590,0.0073,-0.9855,-0.1200,1.1826,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,none
33.925,-0.1267,1.1644,-0.0253,0.4327,-0.3080,0.6153,0.5825,-0.0861,1.1470,0.0828,0.8276,-0.3665,-0.2117,0.3688,-0.1267,1.1644,-0.0253,0.4327,-0.3080,0.6153,0.5825,-0.0861,1.1470,0.0828,0.8276,-0.3665,-0.2117,0.3688,0.0114,1.4548,-0.4549,-0.0589,0.1588,0.0072,-0.9855,-0.1200,1.1826,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,none
33.935,-0.1268,1.1647,-0.0251,0.4318,-0.3082,0.6143,0.5842,-0.0863,1.1471,0.0828,0.8281,-0.3685,-0.2108,0.3661,-0.1268,1.1647,-0.0251,0.4318,-0.3082,0.6143,0.5842,-0.0863,1.1471,0.0828,0.8281,-0.3685,-0.2108,0.3661,0.0112,1.4546,-0.4546,-0.0593,0.1585,0.0072,-0.9855,-0.1200,1.1826,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,none
33.945,-0.1269,1.1650,-0.0250,0.4309,-0.3084,0.6133,0.5858,-0.0866,1.1473,0.0828,0.8287,-0.3705,-0.2098,0.3633,-0.1269,1.1650,-0.0250,0.4309,-0.3084,0.6133,0.5858,-0.0866,1.1473,0.0828,0.8287,-0.3705,-0.2098,0.3633,0.0109,1.4545,-0.4543,-0.0598,0.1583,0.0071,-0.9855,-0.1200,1.1826,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,none
33.955,-0.1270,1.1653,-0.0248,0.4300,-0.3086,0.6123,0.5874,-0.0868,1.1475,0.0827,0.8294,-0.3726,-0.2087,0.3603,-0.1270,1.1653,-0.0248,0.4300,-0.3086,0.6123,0.5874,-0.0868,1.1475,0.0827,0.8294,-0.3726,-0.2087,0.3603,0.0107,1.4543,-0.4539,-0.0603,0.1581,0.0070,-0.9856,-0.1200,1.1826,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,none
33.965,-0.1271,1.1655,-0.0246,0.4292,-0.3089,0.6115,0.5886,-0.0871,1.1475,0.0827,0.8302,-0.3744,-0.2076,0.3571,-0.1271,1.1655,-0.0246,0.4292,-0.3089,0.6115,0.5886,-0.0871,1.1475,0.0827,0.8302,-0.3744,-0.2076,0.3571,0.0105,1.4542,-0.4536,-0.0607,0.1579,0.0071,-0.9856,-0.1200,1.1826,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,none
33.975,-0.1272,1.1656,-0.0245,0.4286,-0.3091,0.6107,0.5898,-0.0874,1.1474,0.0827,0.8310,-0.3762,-0.2065,0.3539,-0.1272,1.1656,-0.0245,0.4286,-0.3091,0.6107,0.5898,-0.0874,1.1474,0.0827,0.8310,-0.3762,-0.2065,0.3539,0.0103,1.4540,-0.4533,-0.0612,0.1577,0.0071,-0.9856,-0.1200,1.1826,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,none
33.985,-0.1273,1.1657,-0.0244,0.4281,-0.3095,0.6101,0.5905,-0.0877,1.1474,0.0826,0.8318,-0.3778,-0.2055,0.3510,-0.1273,1.1657,-0.0244,0.4281,-0.3095,0.6101,0.5905,-0.0877,1.1474,0.0826,0.8318,-0.3778,-0.2055,0.3510,0.0101,1.4538,-0.4531,-0.0616,0.1575,0.0071,-0.9856,-0.1200,1.1826,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,none
33.995,-0.1274,1.1658,-0.0244,0.4277,-0.3098,0.6096,0.5912,-0.0880,1.1474,0.0824,0.8326,-0.3794,-0.2044,0.3480,-0.1274,1.1658,-0.0244,0.4277,-0.3098,0.6096,0.5912,-0.0880,1.1474,0.0824,0.8326,-0.3794,-0.2044,0.3480,0.0099,1.4537,-0.4528,-0.0621,0.1574,0.0073,-0.9855,-0.1200,1.1826,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,none
34.005,-0.1275,1.1659,-0.0243,0.4273,-0.3102,0.6091,0.5917,-0.0883,1.1473,0.0823,0.8335,-0.3810,-0.2032,0.3448,-0.1275,1.1659,-0.0243,0.4273,-0.3102,0.6091,0.5917,-0.0883,1.1473,0.0823,0.8335,-0.3810,-0.2032,0.3448,0.0098,1.4536,-0.4525,-0.0626,0.1571,0.0074,-0.9856,-0.1200,1.1826,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,none
34.015,-0.1275,1.1659,-0.0243,0.4271,-0.3103,0.6090,0.5919,-0.0886,1.1472,0.0822,0.8348,-0.3825,-0.2014,0.3411,-0.1275,1.1659,-0.0243,0.4271,-0.3103,0.6090,0.5919,-0.0886,1.1472,0.0822,0.8348,-0.3825,-0.2014,0.3411,0.0097,1.4534,-0.4521,-0.0631,0.1569,0.0075,-0.9856,-0.1200,1.1826,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,none
34.025,-0.1275,1.1658,-0.0242,0.4270,-0.3103,0.6090,0.5920,-0.0888,1.1471,0.0820,0.8361,-0.3838,-0.1997,0.3374,-0.1275,1.1658,-0.0242,0.4270,-0.3103,0.6090,0.5920,-0.0888,1.1471,0.0820,0.8361,-0.3838,-0.1997,0.3374,0.0096,1.4532,-0.4518,-0.0635,0.1567,0.0075,-0.9856,-0.1200,1.1826,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,none
34.035,-0.1275,1.1658,-0.0242,0.4268,-0.3105,0.6088,0.5922,-0.0889,1.1469,0.0820,0.8366,-0.3848,-0.1989,0.3354,-0.1275,1.1658,-0.0242,0.4268,-0.3105,0.6088,0.5922,-0.0889,1.1469,0.0820,0.8366,-0.3848,-0.1989,0.3354,0.0095,1.4530,-0.4515,-0.0638,0.1565,0.0075,-0.9856,-0.1200,1.1826,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,none
34.045,-0.1274,1.1658,-0.0241,0.4267,-0.3106,0.6087,0.5925,-0.0890,1.1468,0.0819,0.8372,-0.3858,-0.1981,0.3332,-0.1274,1.1658,-0.0241,0.4267,-0.3106,0.6087,0.5925,-0.0890,1.1468,0.0819,0.8372,-0.3858,-0.1981,0.3332,0.0094,1.4529,-0.4512,-0.0642,0.1562,0.0074,-0.9856,-0.1200,1.1826,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,none
34.055,-0.1274,1.1659,-0.0242,0.4261,-0.3110,0.6083,0.5930,-0.0891,1.1469,0.0818,0.8371,-0.3870,-0.1978,0.3323,-0.1274,1.1659,-0.0242,0.4261,-0.3110,0.6083,0.5930,-0.0891,1.1469,0.0818,0.8371,-0.3870,-0.1978,0.3323,0.0094,1.4528,-0.4509,-0.0645,0.1559,0.0074,-0.9856,-0.1200,1.1826,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,none
34.065,-0.1274,1.1661,-0.0243,0.4253,-0.3116,0.6079,0.5937,-0.0892,1.1471,0.0818,0.8369,-0.3883,-0.1974,0.3313,-0.1274,1.1661,-0.0243,0.4253,-0.3116,0.6079,0.5937,-0.0892,1.1471,0.0818,0.8369,-0.3883,-0.1974,0.3313,0.0094,1.4526,-0.4507,-0.0648,0.1557,0.0073,-0.9857,-0.1200,1.1826,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,none
34.075,-0.1274,1.1663,-0.0244,0.4244,-0.3121,0.6075,0.5944,-0.0893,1.1472,0.0817,0.8368,-0.3898,-0.1970,0.3303,-0.1274,1.1663,-0.0244,0.4244,-0.3121,0.6075,0.5944,-0.0893,1.1472,0.0817,0.8368,-0.3898,-0.1970,0.3303,0.0094,1.4525,-0.4505,-0.0652,0.1552,0.0074,-0.9857,-0.1200,1.1826,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,none
34.085,-0.1273,1.1664,-0.0245,0.4237,-0.3124,0.6072,0.5950,-0.0893,1.1473,0.0816,0.8366,-0.3909,-0.1967,0.3294,-0.1273,1.1664,-0.0245,0.4237,-0.3124,0.6072,0.5950,-0.0893,1.1473,0.0816,0.8366,-0.3909,-0.1967,0.3294,0.0095,1.4524,-0.4503,-0.0655,0.1549,0.0073,-0.9857,-0.1200,1.1826,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,none
34.095,-0.1272,1.1665,-0.0245,0.4230,-0.3127,0.6070,0.5956,-0.0893,1.1474,0.0816,0.8365,-0.3921,-0.1963,0.3286,-0.1272,1.1665,-0.0245,0.4230,-0.3127,0.6070,0.5956,-0.0893,1.1474,0.0816,0.8365,-0.3921,-0.1963,0.3286,0.0095,1.4523,-0.4500,-0.0658,0.1544,0.0073,-0.9858,-0.1200,1.1826,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,none
34.105,-0.1271,1.1667,-0.0246,0.4223,-0.3129,0.6068,0.5963,-0.0893,1.1477,0.0815,0.8364,-0.3932,-0.1958,0.3279,-0.1271,1.1667,-0.0246,0.4223,-0.3129,0.6068,0.5963,-0.0893,1.1477,0.0815,0.8364,-0.3932,-0.1958,0.3279,0.0095,1.4522,-0.4498,-0.0662,0.1539,0.0072,-0.9858,-0.1200,1.1826,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,none
34.115,-0.1269,1.1669,-0.0246,0.4216,-0.3130,0.6066,0.5969,-0.0893,1.1479,0.0815,0.8362,-0.3944,-0.1954,0.3272,-0.1269,1.1669,-0.0246,0.4216,-0.3130,0.6066,0.5969,-0.0893,1.1479,0.0815,0.8362,-0.3944,-0.1954,0.3272,0.0096,1.4520,-0.4496,-0.0665,0.1534,0.0072,-0.9859,-0.1200,1.1826,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,none
34.125,-0.1268,1.1671,-0.0246,0.4208,-0.3131,0.6064,0.5976,-0.0892,1.1481,0.0815,0.8360,-0.3956,-0.1950,0.3265,-0.1268,1.1671,-0.0246,0.4208,-0.3131,0.6064,0.5976,-0.0892,1.1481,0.0815,0.8360,-0.3956,-0.1950,0.3265,0.0096,1.4519,-0.4493,-0.0668,0.1529,0.0073,-0.9860,-0.1200,1.1826,0.0320,0.0000,1.0000,0.0000,0.0000,0,0,0.0000,0,0,900,Table Upper Target,0.0000,none
