TrialTime,proxyThumb_x,proxyThumb_y,proxyThumb_z,proxyThumb_qx,proxyThumb_qy,proxyThumb_qz,proxyThumb_qw,proxyIndex_x,proxyIndex_y,proxyIndex_z,proxyIndex_qx,proxyIndex_qy,proxyIndex_qz,proxyIndex_qw,realThumb_x,realThumb_y,realThumb_z,realThumb_qx,realThumb_qy,realThumb_qz,realThumb_qw,realIndex_x,realIndex_y,realIndex_z,realIndex_qx,realIndex_qy,realIndex_qz,realIndex_qw,cam_x,cam_y,cam_z,cam_qx,cam_qy,cam_qz,cam_qw,cyl_x,cyl_y,cyl_z,cyl_qx,cyl_qy,cyl_qz,cyl_qw,grasping,broken,slip,force,vibration,pressure,tableContact,penetration,penetrationSource
0.006,-0.1033,1.0715,-0.2488,0.2065,0.1227,0.5695,0.7861,-0.0634,1.1066,-0.1862,0.7972,-0.4632,0.0981,0.3745,-0.1141,1.0620,-0.2658,0.1683,0.0722,0.6094,0.7714,-0.0526,1.1161,-0.1693,0.6144,-0.3158,-0.0929,0.7171,-0.0299,1.3051,-0.6414,0.0372,-0.0228,-0.0504,0.9978,-0.1200,1.1998,0.0320,0.0000,1.0000,0.0000,0.0000,1,0,1.1402,0,0,90,none,0.0049,Table Lower Target
0.016,-0.1021,1.0709,-0.2432,0.2087,0.1268,0.5696,0.7848,-0.0617,1.1062,-0.1810,0.7982,-0.4603,0.0951,0.3767,-0.1130,1.0614,-0.2601,0.1694,0.0772,0.6103,0.7700,-0.0507,1.1157,-0.1642,0.6140,-0.3091,-0.0936,0.7202,-0.0310,1.3052,-0.6408,0.0371,-0.0237,-0.0495,0.9978,-0.1200,1.1975,0.0320,0.0000,1.0000,0.0000,0.0000,1,0,1.1412,0,0,90,none,0.0000,none
0.026,-0.1014,1.0708,-0.2372,0.2110,0.1309,0.5698,0.7834,-0.0605,1.1061,-0.1754,0.7993,-0.4574,0.0920,0.3789,-0.1125,1.0612,-0.2540,0.1706,0.0822,0.6112,0.7685,-0.0494,1.1158,-0.1586,0.6137,-0.3023,-0.0943,0.7233,-0.0321,1.3053,-0.6403,0.0371,-0.0249,-0.0483,0.9978,-0.1200,1.1943,0.0320,0.0000,1.0000,0.0000,0.0000,1,0,1.1422,0,0,90,none,0.0000,none
0.036,-0.1004,1.0695,-0.2319,0.2133,0.1343,0.5697,0.7823,-0.0591,1.1049,-0.1704,0.8001,-0.4550,0.0891,0.3806,-0.1117,1.0598,-0.2487,0.1711,0.0864,0.6122,0.7671,-0.0479,1.1146,-0.1537,0.6132,-0.2952,-0.0947,0.7265,-0.0332,1.3054,-0.6399,0.0373,-0.0262,-0.0472,0.9978,-0.1200,1.1901,0.0320,0.0000,1.0000,0.0000,0.0000,1,0,1.1432,0,0,90,none,0.0000,none
0.046,-0.0999,1.0686,-0.2262,0.2154,0.1377,0.5697,0.7810,-0.0582,1.1041,-0.1650,0.8010,-0.4525,0.0863,0.3823,-0.1114,1.0588,-0.2430,0.1717,0.0907,0.6133,0.7656,-0.0467,1.1139,-0.1482,0.6127,-0.2882,-0.0952,0.7297,-0.0344,1.3055,-0.6394,0.0378,-0.0274,-0.0463,0.9978,-0.1200,1.1850,0.0320,0.0000,1.0000,0.0000,0.0000,1,0,1.1442,0,0,90,none,0.0000,none
0.056,-0.0999,1.0671,-0.2226,0.2171,0.1394,0.5709,0.7794,-0.0581,1.1027,-0.1616,0.8024,-0.4502,0.0849,0.3825,-0.1114,1.0573,-0.2394,0.1726,0.0927,0.6150,0.7638,-0.0466,1.1125,-0.1448,0.6134,-0.2836,-0.0948,0.7309,-0.0354,1.3056,-0.6389,0.0380,-0.0287,-0.0456,0.9978,-0.1200,1.1788,0.0320,0.0000,1.0000,0.0000,0.0000,1,0,1.1452,0,0,90,none,0.0000,none
0.066,-0.1002,1.0660,-0.2186,0.2186,0.1408,0.5719,0.7780,-0.0582,1.1016,-0.1577,0.8036,-0.4481,0.0836,0.3825,-0.1117,1.0561,-0.2354,0.1734,0.0945,0.6164,0.7623,-0.0466,1.1114,-0.1409,0.6140,-0.2793,-0.0945,0.7321,-0.0365,1.3058,-0.6383,0.0379,-0.0301,-0.0448,0.9978,-0.1200,1.1717,0.0320,0.0000,1.0000,0.0000,0.0000,1,0,1.1462,0,0,90,none,0.0000,none
0.076,-0.1005,1.0650,-0.2144,0.2202,0.1421,0.5728,0.7767,-0.0584,1.1006,-0.1535,0.8048,-0.4463,0.0822,0.3825,-0.1122,1.0551,-0.2312,0.1741,0.0962,0.6178,0.7608,-0.0468,1.1105,-0.1367,0.6146,-0.2749,-0.0942,0.7334,-0.0376,1.3059,-0.6377,0.0377,-0.0314,-0.0438,0.9978,-0.1200,1.1636,0.0320,0.0000,1.0000,0.0000,0.0000,1,0,1.1472,0,0,90,none,0.0000,none
0.086,-0.1003,1.0646,-0.2138,0.2214,0.1410,0.5735,0.7760,-0.0583,1.1001,-0.1528,0.8057,-0.4461,0.0818,0.3809,-0.1119,1.0549,-0.2306,0.1753,0.0953,0.6183,0.7602,-0.0467,1.1099,-0.1360,0.6158,-0.2745,-0.0944,0.7325,-0.0386,1.3061,-0.6372,0.0376,-0.0326,-0.0429,0.9978,-0.1200,1.1545,0.0320,0.0000,1.0000,0.0000,0.0000,1,0,1.1482,0,0,90,none,0.0000,none
0.096,-0.1003,1.0644,-0.2128,0.2226,0.1401,0.5743,0.7752,-0.0584,1.0997,-0.1517,0.8067,-0.4457,0.0813,0.3794,-0.1119,1.0547,-0.2297,0.1766,0.0945,0.6189,0.7595,-0.0468,1.1095,-0.1349,0.6170,-0.2740,-0.0946,0.7316,-0.0396,1.3062,-0.6366,0.0378,-0.0336,-0.0419,0.9978,-0.1200,1.1444,0.0320,0.0000,1.0000,0.0000,0.0000,1,0,1.1492,0,0,90,none,0.0000,none
0.106,-0.1000,1.0636,-0.2113,0.2260,0.1416,0.5778,0.7714,-0.0580,1.0990,-0.1502,0.8102,-0.4410,0.0794,0.3778,-0.1114,1.0540,-0.2279,0.1837,0.0965,0.6199,0.7568,-0.0466,1.1086,-0.1337,0.6192,-0.2727,-0.0955,0.7301,-0.0405,1.3063,-0.6362,0.0381,-0.0344,-0.0410,0.9978,-0.1200,1.1333,0.0320,0.0000,1.0000,0.0000,0.0000,1,0,1.1502,0,0,90,none,0.0000,none
0.116,-0.0998,1.0628,-0.2092,0.2302,0.1433,0.5820,0.7666,-0.0578,1.0981,-0.1481,0.8145,-0.4353,0.0770,0.3757,-0.1111,1.0533,-0.2256,0.1923,0.0989,0.6210,0.7534,-0.0466,1.1076,-0.1317,0.6220,-0.2712,-0.0966,0.7282,-0.0414,1.3063,-0.6357,0.0383,-0.0351,-0.0402,0.9978,-0.1200,1.1213,0.0320,0.0000,1.0000,0.0000,0.0000,1,0,1.1512,0,0,90,none,0.0000,none
0.126,-0.0994,1.0617,-0.2074,0.2341,0.1491,0.5888,0.7592,-0.0574,1.0977,-0.1466,0.8203,-0.4247,0.0749,0.3757,-0.1104,1.0523,-0.2232,0.2046,0.1056,0.6223,0.7482,-0.0464,1.1071,-0.1308,0.6237,-0.2698,-0.0975,0.7271,-0.0422,1.3064,-0.6352,0.0385,-0.0355,-0.0394,0.9978,-0.1200,1.1083,0.0320,0.0000,1.0000,0.0000,0.0000,1,0,1.1522,0,0,90,none,0.0000,none
0.136,-0.0991,1.0607,-0.2053,0.2375,0.1554,0.5957,0.7514,-0.0571,1.0973,-0.1450,0.8259,-0.4136,0.0730,0.3761,-0.1098,1.0513,-0.2207,0.2163,0.1125,0.6237,0.7427,-0.0464,1.1066,-0.1296,0.6253,-0.2685,-0.0985,0.7261,-0.0430,1.3065,-0.6346,0.0388,-0.0359,-0.0387,0.9979,-0.1200,1.0943,0.0320,0.0000,1.0000,0.0000,0.0000,1,0,1.1532,0,0,90,none,0.0000,none
0.146,-0.0986,1.0601,-0.2044,0.2401,0.1614,0.6018,0.7445,-0.0566,1.0974,-0.1445,0.8307,-0.4035,0.0716,0.3769,-0.1090,1.0508,-0.2193,0.2269,0.1196,0.6240,0.7381,-0.0462,1.1067,-0.1296,0.6257,-0.2680,-0.0992,0.7259,-0.0438,1.3065,-0.6341,0.0390,-0.0361,-0.0382,0.9979,-0.1200,1.0793,0.0320,0.0000,1.0000,0.0000,0.0000,1,0,1.1542,0,0,90,none,0.0000,none
0.156,-0.0982,1.0596,-0.2034,0.2423,0.1675,0.6077,0.7376,-0.0563,1.0976,-0.1439,0.8351,-0.3934,0.0704,0.3780,-0.1084,1.0503,-0.2178,0.2368,0.1266,0.6244,0.7335,-0.0461,1.1069,-0.1294,0.6259,-0.2676,-0.0998,0.7258,-0.0447,1.3064,-0.6335,0.0393,-0.0363,-0.0372,0.9979,-0.1200,1.0634,0.0320,0.0000,1.0000,0.0000,0.0000,1,0,1.1552,0,0,90,none,0.0000,none
0.166,-0.0978,1.0591,-0.2024,0.2442,0.1740,0.6136,0.7305,-0.0560,1.0980,-0.1433,0.8394,-0.3829,0.0693,0.3794,-0.1077,1.0499,-0.2164,0.2462,0.1336,0.6248,0.7288,-0.0460,1.1073,-0.1293,0.6260,-0.2673,-0.1004,0.7257,-0.0456,1.3064,-0.6329,0.0395,-0.0365,-0.0362,0.9979,-0.1200,1.0464,0.0320,0.0000,1.0000,0.0000,0.0000,1,0,1.1562,0,0,90,none,0.0000,none
0.176,-0.0974,1.0587,-0.2020,0.2463,0.1769,0.6169,0.7263,-0.0556,1.0979,-0.1431,0.8422,-0.3773,0.0680,0.3792,-0.1073,1.0495,-0.2158,0.2525,0.1377,0.6245,0.7261,-0.0458,1.1071,-0.1293,0.6262,-0.2668,-0.1010,0.7256,-0.0465,1.3063,-0.6323,0.0398,-0.0368,-0.0353,0.9979,-0.1200,1.0285,0.0320,0.0000,1.0000,0.0000,0.0000,1,0,1.1572,0,0,90,none,0.0000,none
0.186,-0.0971,1.0582,-0.2014,0.2487,0.1805,0.6211,0.7210,-0.0554,1.0978,-0.1427,0.8456,-0.3701,0.0666,0.3789,-0.1068,1.0490,-0.2150,0.2604,0.1427,0.6242,0.7227,-0.0457,1.1069,-0.1291,0.6265,-0.2663,-0.1015,0.7254,-0.0475,1.3062,-0.6316,0.0402,-0.0374,-0.0343,0.9979,-0.1200,1.0096,0.0320,0.0000,1.0000,0.0000,0.0000,1,0,1.1582,0,0,90,none,0.0000,none
0.196,-0.0968,1.0577,-0.2013,0.2500,0.1825,0.6234,0.7180,-0.0551,1.0975,-0.1428,0.8475,-0.3661,0.0658,0.3787,-0.1064,1.0486,-0.2148,0.2645,0.1452,0.6242,0.7206,-0.0455,1.1066,-0.1293,0.6267,-0.2661,-0.1019,0.7253,-0.0486,1.3061,-0.6309,0.0404,-0.0385,-0.0327,0.9979,-0.1200,0.9897,0.0320,0.0000,1.0000,0.0000,0.0000,1,0,1.1592,0,0,90,none,0.0000,none
0.206,-0.0965,1.0572,-0.2011,0.2514,0.1847,0.6261,0.7147,-0.0549,1.0972,-0.1427,0.8495,-0.3617,0.0651,0.3785,-0.1060,1.0481,-0.2145,0.2690,0.1481,0.6242,0.7184,-0.0454,1.1064,-0.1294,0.6269,-0.2658,-0.1022,0.7251,-0.0497,1.3059,-0.6301,0.0409,-0.0399,-0.0308,0.9979,-0.1200,0.9688,0.0320,0.0000,1.0000,0.0000,0.0000,1,0,1.1602,0,0,90,none,0.0000,none
0.216,-0.0962,1.0567,-0.2009,0.2529,0.1872,0.6290,0.7109,-0.0547,1.0970,-0.1427,0.8518,-0.3566,0.0643,0.3783,-0.1057,1.0475,-0.2141,0.2739,0.1513,0.6241,0.7159,-0.0453,1.1061,-0.1295,0.6271,-0.2656,-0.1025,0.7250,-0.0508,1.3055,-0.6293,0.0419,-0.0414,-0.0290,0.9978,-0.1200,0.9470,0.0320,0.0000,1.0000,0.0000,0.0000,1,0,1.1612,0,0,90,none,0.0000,none
0.226,-0.0960,1.0559,-0.2021,0.2533,0.1872,0.6297,0.7102,-0.0544,1.0962,-0.1439,0.8524,-0.3558,0.0642,0.3778,-0.1054,1.0467,-0.2153,0.2746,0.1511,0.6246,0.7152,-0.0450,1.1053,-0.1307,0.6276,-0.2656,-0.1027,0.7246,-0.0520,1.3050,-0.6285,0.0437,-0.0429,-0.0271,0.9978,-0.1200,0.9334,0.0320,-0.0002,1.0000,0.0002,-0.0001,1,0,1.1612,0,0,90,none,0.0000,none
0.236,-0.0956,1.0547,-0.2039,0.2538,0.1871,0.6304,0.7094,-0.0542,1.0950,-0.1456,0.8530,-0.3551,0.0641,0.3772,-0.1050,1.0456,-0.2171,0.2754,0.1508,0.6252,0.7145,-0.0448,1.1042,-0.1323,0.6282,-0.2657,-0.1027,0.7240,-0.0531,1.3044,-0.6278,0.0461,-0.0444,-0.0253,0.9976,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0002,0.0000,1,0,1.1612,0,0,90,Table Upper Target,0.0000,none
0.246,-0.0956,1.0530,-0.2084,0.2549,0.1849,0.6308,0.7092,-0.0542,1.0930,-0.1498,0.8536,-0.3559,0.0639,0.3750,-0.1050,1.0440,-0.2217,0.2762,0.1484,0.6258,0.7141,-0.0448,1.1021,-0.1365,0.6297,-0.2662,-0.1032,0.7224,-0.0545,1.3037,-0.6270,0.0485,-0.0457,-0.0228,0.9975,-0.1200,0.9327,0.0320,0.0000,1.0000,-0.0001,0.0000,1,0,1.1612,0,0,90,Table Upper Target,0.0000,none
0.256,-0.0958,1.0513,-0.2130,0.2563,0.1821,0.6311,0.7091,-0.0545,1.0909,-0.1541,0.8544,-0.3571,0.0637,0.3721,-0.1052,1.0423,-0.2264,0.2772,0.1453,0.6265,0.7138,-0.0451,1.0999,-0.1406,0.6317,-0.2671,-0.1037,0.7203,-0.0557,1.3030,-0.6262,0.0509,-0.0480,-0.0198,0.9974,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0000,0.0000,1,0,1.1612,0,0,90,Table Upper Target,0.0000,Table Upper Target
0.266,-0.0959,1.0494,-0.2212,0.2580,0.1719,0.6281,0.7137,-0.0547,1.0877,-0.1614,0.8533,-0.3665,0.0639,0.3654,-0.1054,1.0406,-0.2350,0.2761,0.1353,0.6254,0.7172,-0.0453,1.0965,-0.1476,0.6343,-0.2718,-0.1053,0.7160,-0.0570,1.3022,-0.6255,0.0539,-0.0504,-0.0167,0.9971,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0000,0.0000,1,0,1.1612,0,0,90,Table Upper Target,0.0000,Table Upper Target
0.276,-0.0963,1.0481,-0.2288,0.2597,0.1601,0.6241,0.7193,-0.0553,1.0847,-0.1679,0.8515,-0.3779,0.0642,0.3577,-0.1059,1.0395,-0.2431,0.2742,0.1235,0.6237,0.7215,-0.0457,1.0933,-0.1536,0.6370,-0.2773,-0.1071,0.7112,-0.0583,1.3013,-0.6249,0.0570,-0.0528,-0.0145,0.9969,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0000,0.0000,1,0,1.1612,0,0,90,Table Upper Target,0.0000,Table Upper Target
0.286,-0.0968,1.0472,-0.2357,0.2610,0.1480,0.6194,0.7255,-0.0560,1.0822,-0.1736,0.8491,-0.3900,0.0646,0.3502,-0.1066,1.0388,-0.2505,0.2712,0.1112,0.6219,0.7262,-0.0462,1.0906,-0.1588,0.6395,-0.2829,-0.1089,0.7066,-0.0596,1.3004,-0.6244,0.0601,-0.0551,-0.0124,0.9966,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0000,0.0000,1,0,1.1612,0,0,90,Table Upper Target,0.0000,Table Upper Target
0.296,-0.0959,1.0469,-0.2442,0.2617,0.1324,0.6095,0.7366,-0.0551,1.0797,-0.1809,0.8432,-0.4093,0.0644,0.3425,-0.1058,1.0390,-0.2595,0.2674,0.0938,0.6152,0.7357,-0.0452,1.0877,-0.1656,0.6402,-0.2961,-0.1155,0.6994,-0.0609,1.2997,-0.6239,0.0633,-0.0573,-0.0104,0.9963,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0000,0.0000,1,0,1.1612,0,0,90,Table Upper Target,0.0000,Table Upper Target
0.306,-0.0951,1.0471,-0.2521,0.2621,0.1168,0.5988,0.7477,-0.0544,1.0777,-0.1877,0.8366,-0.4287,0.0641,0.3349,-0.1052,1.0396,-0.2680,0.2622,0.0765,0.6083,0.7453,-0.0443,1.0852,-0.1718,0.6405,-0.3086,-0.1219,0.6926,-0.0620,1.2989,-0.6234,0.0658,-0.0594,-0.0086,0.9960,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0000,0.0000,1,0,1.1612,0,0,90,Table Upper Target,0.0000,none
0.316,-0.0944,1.0475,-0.2595,0.2621,0.1021,0.5879,0.7584,-0.0538,1.0760,-0.1940,0.8295,-0.4475,0.0637,0.3281,-0.1047,1.0403,-0.2760,0.2560,0.0600,0.6015,0.7544,-0.0436,1.0832,-0.1775,0.6402,-0.3197,-0.1277,0.6868,-0.0630,1.2982,-0.6229,0.0681,-0.0610,-0.0076,0.9958,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0000,0.0000,1,0,1.1612,0,0,90,Table Upper Target,0.0000,Table Upper Target
0.326,-0.0933,1.0508,-0.2650,0.2593,0.0792,0.5674,0.7775,-0.0530,1.0761,-0.1981,0.8148,-0.4795,0.0640,0.3195,-0.1038,1.0442,-0.2825,0.2446,0.0310,0.5868,0.7713,-0.0425,1.0827,-0.1807,0.6353,-0.3439,-0.1405,0.6770,-0.0640,1.2977,-0.6225,0.0698,-0.0620,-0.0070,0.9956,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0000,0.0000,1,0,1.1612,0,0,90,Table Upper Target,0.0000,Table Upper Target
0.336,-0.0920,1.0535,-0.2702,0.2567,0.0601,0.5491,0.7931,-0.0521,1.0761,-0.2020,0.8013,-0.5063,0.0640,0.3122,-0.1028,1.0474,-0.2885,0.2341,0.0066,0.5735,0.7850,-0.0414,1.0822,-0.1837,0.6305,-0.3640,-0.1517,0.6685,-0.0647,1.2973,-0.6220,0.0713,-0.0627,-0.0066,0.9955,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0000,0.0000,1,0,1.1612,0,0,90,Table Upper Target,0.0000,Table Upper Target
0.346,-0.0900,1.0539,-0.2699,0.2654,0.0418,0.5316,0.8033,-0.0499,1.0727,-0.2007,0.7923,-0.5286,0.0541,0.3000,-0.1014,1.0486,-0.2895,0.2324,-0.0237,0.5628,0.7929,-0.0385,1.0781,-0.1811,0.6314,-0.3775,-0.1712,0.6554,-0.0654,1.2969,-0.6217,0.0723,-0.0628,-0.0061,0.9954,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0000,0.0000,1,0,1.1612,0,0,90,Table Upper Target,0.0000,Table Upper Target
0.356,-0.0882,1.0544,-0.2701,0.2717,0.0260,0.5159,0.8120,-0.0481,1.0700,-0.2001,0.7834,-0.5478,0.0465,0.2899,-0.1001,1.0498,-0.2909,0.2292,-0.0492,0.5526,0.7998,-0.0362,1.0746,-0.1793,0.6313,-0.3893,-0.1873,0.6441,-0.0660,1.2967,-0.6213,0.0732,-0.0623,-0.0059,0.9954,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0000,0.0000,1,0,1.1612,0,0,90,Table Upper Target,0.0000,none
0.366,-0.0858,1.0510,-0.2656,0.2959,0.0113,0.5066,0.8097,-0.0450,1.0618,-0.1951,0.7852,-0.5565,0.0257,0.2703,-0.0985,1.0476,-0.2874,0.2484,-0.0767,0.5453,0.7969,-0.0323,1.0652,-0.1733,0.6414,-0.3921,-0.2125,0.6242,-0.0666,1.2965,-0.6210,0.0740,-0.0612,-0.0060,0.9954,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0000,0.0000,1,0,1.1612,0,0,90,Table Upper Target,0.0000,none
0.376,-0.0838,1.0484,-0.2621,0.3141,-0.0025,0.4966,0.8092,-0.0426,1.0552,-0.1913,0.7841,-0.5661,0.0095,0.2541,-0.0971,1.0463,-0.2849,0.2610,-0.1009,0.5369,0.7959,-0.0293,1.0574,-0.1685,0.6481,-0.3956,-0.2333,0.6075,-0.0671,1.2964,-0.6206,0.0744,-0.0599,-0.0059,0.9954,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0000,0.0000,1,0,1.1612,0,0,90,Table Upper Target,0.0000,none
0.386,-0.0818,1.0464,-0.2594,0.3281,-0.0151,0.4861,0.8098,-0.0405,1.0496,-0.1885,0.7811,-0.5762,-0.0037,0.2405,-0.0956,1.0453,-0.2831,0.2688,-0.1227,0.5282,0.7961,-0.0266,1.0507,-0.1647,0.6526,-0.3992,-0.2511,0.5930,-0.0677,1.2964,-0.6202,0.0743,-0.0585,-0.0055,0.9955,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0000,0.0000,1,0,1.1612,0,0,90,Table Upper Target,0.0000,none
0.396,-0.0787,1.0404,-0.2509,0.3459,-0.0117,0.4847,0.8033,-0.0357,1.0418,-0.1809,0.7865,-0.5705,-0.0206,0.2356,-0.0934,1.0399,-0.2748,0.2880,-0.1288,0.5258,0.7899,-0.0211,1.0423,-0.1571,0.6562,-0.3895,-0.2687,0.5879,-0.0683,1.2964,-0.6197,0.0739,-0.0576,-0.0053,0.9956,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0000,0.0000,1,0,1.1612,0,0,90,Table Upper Target,0.0000,none
0.406,-0.0760,1.0349,-0.2434,0.3617,-0.0108,0.4826,0.7976,-0.0317,1.0344,-0.1742,0.7905,-0.5667,-0.0355,0.2295,-0.0913,1.0350,-0.2675,0.3045,-0.1367,0.5226,0.7845,-0.0164,1.0343,-0.1502,0.6595,-0.3826,-0.2850,0.5809,-0.0690,1.2964,-0.6192,0.0736,-0.0570,-0.0052,0.9956,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0000,0.0000,1,0,1.1612,0,0,90,Table Upper Target,0.0000,none
0.416,-0.0738,1.0282,-0.2333,0.3756,-0.0067,0.4835,0.7907,-0.0282,1.0267,-0.1649,0.7959,-0.5596,-0.0483,0.2260,-0.0900,1.0288,-0.2575,0.3219,-0.1450,0.5210,0.7771,-0.0121,1.0262,-0.1407,0.6595,-0.3776,-0.3023,0.5754,-0.0697,1.2965,-0.6186,0.0732,-0.0566,-0.0052,0.9957,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0000,0.0000,1,0,1.1612,0,0,90,Table Upper Target,0.0000,Table Upper Target
0.426,-0.0719,1.0222,-0.2246,0.3896,-0.0056,0.4833,0.7840,-0.0253,1.0192,-0.1571,0.8004,-0.5543,-0.0609,0.2201,-0.0888,1.0232,-0.2491,0.3382,-0.1546,0.5184,0.7701,-0.0084,1.0182,-0.1326,0.6607,-0.3733,-0.3188,0.5679,-0.0705,1.2965,-0.6181,0.0728,-0.0565,-0.0053,0.9957,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0000,0.0000,1,0,1.1612,0,0,90,Table Upper Target,0.0000,none
0.436,-0.0701,1.0165,-0.2173,0.4036,-0.0064,0.4824,0.7774,-0.0226,1.0119,-0.1505,0.8042,-0.5501,-0.0733,0.2125,-0.0877,1.0182,-0.2421,0.3538,-0.1651,0.5149,0.7632,-0.0051,1.0102,-0.1257,0.6625,-0.3693,-0.3350,0.5591,-0.0714,1.2965,-0.6174,0.0725,-0.0567,-0.0053,0.9957,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0000,0.0000,1,0,1.1612,0,0,90,Table Upper Target,0.0000,Table Upper Target
0.446,-0.0697,1.0124,-0.2100,0.4117,-0.0064,0.4838,0.7723,-0.0217,1.0071,-0.1436,0.8077,-0.5459,-0.0798,0.2079,-0.0876,1.0144,-0.2349,0.3632,-0.1719,0.5144,0.7576,-0.0037,1.0050,-0.1187,0.6638,-0.3682,-0.3446,0.5523,-0.0723,1.2965,-0.6167,0.0725,-0.0571,-0.0053,0.9957,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0000,0.0000,1,0,1.1612,0,0,90,Table Upper Target,0.0000,none
0.456,-0.0691,1.0083,-0.2032,0.4206,-0.0070,0.4845,0.7670,-0.0206,1.0020,-0.1372,0.8109,-0.5421,-0.0871,0.2025,-0.0875,1.0107,-0.2283,0.3733,-0.1796,0.5131,0.7517,-0.0022,0.9995,-0.1122,0.6649,-0.3667,-0.3553,0.5451,-0.0732,1.2964,-0.6160,0.0727,-0.0577,-0.0055,0.9957,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0000,0.0000,1,0,1.1612,0,0,90,Table Upper Target,0.0000,none
0.466,-0.0704,1.0056,-0.1971,0.4205,-0.0012,0.4907,0.7631,-0.0215,1.0003,-0.1313,0.8154,-0.5344,-0.0860,0.2053,-0.0889,1.0076,-0.2222,0.3766,-0.1785,0.5182,0.7469,-0.0029,0.9983,-0.1062,0.6642,-0.3670,-0.3568,0.5449,-0.0742,1.2963,-0.6152,0.0730,-0.0585,-0.0059,0.9956,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0000,0.0000,1,0,1.1612,0,0,90,Table Upper Target,0.0000,none
0.476,-0.0713,1.0028,-0.1913,0.4213,0.0035,0.4965,0.7589,-0.0222,0.9983,-0.1257,0.8197,-0.5272,-0.0856,0.2068,-0.0901,1.0045,-0.2165,0.3805,-0.1782,0.5227,0.7418,-0.0035,0.9966,-0.1005,0.6639,-0.3671,-0.3588,0.5438,-0.0752,1.2962,-0.6143,0.0734,-0.0592,-0.0063,0.9955,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0000,0.0000,1,0,1.1612,0,0,90,Table Upper Target,0.0000,none
0.486,-0.0731,1.0013,-0.1847,0.4210,0.0080,0.5015,0.7558,-0.0238,0.9977,-0.1191,0.8232,-0.5211,-0.0844,0.2089,-0.0920,1.0027,-0.2098,0.3828,-0.1766,0.5269,0.7380,-0.0049,0.9963,-0.0940,0.6638,-0.3668,-0.3590,0.5440,-0.0762,1.2961,-0.6134,0.0737,-0.0599,-0.0069,0.9955,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0000,0.0000,1,0,1.1612,0,0,90,Table Upper Target,0.0000,none
0.496,-0.0746,0.9996,-0.1783,0.4208,0.0128,0.5067,0.7523,-0.0250,0.9969,-0.1128,0.8268,-0.5146,-0.0834,0.2112,-0.0936,1.0006,-0.2034,0.3854,-0.1749,0.5313,0.7339,-0.0060,0.9959,-0.0877,0.6635,-0.3665,-0.3594,0.5443,-0.0771,1.2960,-0.6123,0.0739,-0.0604,-0.0077,0.9954,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0000,0.0000,1,0,1.1612,0,0,90,Table Upper Target,0.0000,none
0.506,-0.0757,0.9977,-0.1721,0.4209,0.0181,0.5119,0.7486,-0.0259,0.9959,-0.1068,0.8306,-0.5075,-0.0827,0.2137,-0.0949,0.9984,-0.1972,0.3886,-0.1728,0.5356,0.7296,-0.0067,0.9953,-0.0817,0.6631,-0.3660,-0.3602,0.5446,-0.0781,1.2959,-0.6111,0.0743,-0.0609,-0.0087,0.9953,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0000,0.0000,1,0,1.1612,0,0,90,Table Upper Target,0.0000,none
0.516,-0.0769,0.9966,-0.1648,0.4216,0.0230,0.5134,0.7471,-0.0266,0.9954,-0.0999,0.8320,-0.5037,-0.0840,0.2168,-0.0962,0.9970,-0.1898,0.3905,-0.1678,0.5370,0.7287,-0.0073,0.9949,-0.0750,0.6633,-0.3640,-0.3600,0.5458,-0.0790,1.2958,-0.6099,0.0746,-0.0611,-0.0097,0.9953,-0.1200,0.9327,0.0320,0.0000,1.0000,0.0000,0.0000,1,0,1.1612,0,0,90,Table Upper Target,0.0000,none
