TrialTime,countdownRunning,proxyThumb_x,proxyThumb_y,proxyThumb_z,proxyThumb_qx,proxyThumb_qy,proxyThumb_qz,proxyThumb_qw,proxyIndex_x,proxyIndex_y,proxyIndex_z,proxyIndex_qx,proxyIndex_qy,proxyIndex_qz,proxyIndex_qw,realThumb_x,realThumb_y,realThumb_z,realThumb_qx,realThumb_qy,realThumb_qz,realThumb_qw,realIndex_x,realIndex_y,realIndex_z,realIndex_qx,realIndex_qy,realIndex_qz,realIndex_qw,cam_x,cam_y,cam_z,cam_qx,cam_qy,cam_qz,cam_qw,cyl_x,cyl_y,cyl_z,cyl_qx,cyl_qy,cyl_qz,cyl_qw,grasping,broken,slip,force,vibration,pressure,tableContact,penetration,penetrationSource
16.764,1,-0.0038,0.8555,0.2706,0.3668,0.0514,0.7315,0.5724,0.0234,0.8841,0.3605,0.8001,-0.2433,-0.0358,0.5472,-0.0038,0.8555,0.2706,0.3668,0.0514,0.7315,0.5724,0.0234,0.8841,0.3605,0.8001,-0.2433,-0.0358,0.5472,0.0041,1.2028,0.0010,-0.0880,-0.0041,0.0344,-0.9955,-0.1439,0.9326,0.0297,-0.0001,0.9999,0.0004,0.0160,0,0,0.0000,0,0,90,Table Upper Target,0.0000,Table Upper Target
16.774,1,-0.0036,0.8556,0.2707,0.3676,0.0514,0.7312,0.5724,0.0235,0.8843,0.3604,0.8000,-0.2445,-0.0362,0.5466,-0.0036,0.8556,0.2707,0.3676,0.0514,0.7312,0.5724,0.0235,0.8843,0.3604,0.8000,-0.2445,-0.0362,0.5466,0.0045,1.2029,0.0010,-0.0872,-0.0044,0.0360,-0.9955,-0.1439,0.9326,0.0297,-0.0001,0.9999,0.0004,0.0160,0,0,0.0000,0,0,90,Table Upper Target,0.0000,Table Upper Target
16.784,1,-0.0033,0.8558,0.2707,0.3682,0.0513,0.7306,0.5728,0.0238,0.8844,0.3604,0.7998,-0.2457,-0.0369,0.5464,-0.0033,0.8558,0.2707,0.3682,0.0513,0.7306,0.5728,0.0238,0.8844,0.3604,0.7998,-0.2457,-0.0369,0.5464,0.0048,1.2031,0.0010,-0.0867,-0.0047,0.0376,-0.9955,-0.1439,0.9326,0.0297,-0.0001,0.9999,0.0004,0.0160,0,0,0.0000,0,0,90,Table Upper Target,0.0000,Table Upper Target
16.794,1,0.0024,0.8546,0.2725,0.3830,0.0604,0.7289,0.5643,0.0277,0.8853,0.3602,0.7981,-0.2594,-0.0417,0.5422,0.0024,0.8546,0.2725,0.3830,0.0604,0.7289,0.5643,0.0277,0.8853,0.3602,0.7981,-0.2594,-0.0417,0.5422,0.0052,1.2033,0.0010,-0.0863,-0.0050,0.0392,-0.9955,-0.1439,0.9326,0.0297,-0.0001,0.9999,0.0004,0.0160,0,0,0.0000,0,0,90,Table Upper Target,0.0000,Table Upper Target
16.804,1,0.0024,0.8547,0.2725,0.3829,0.0601,0.7288,0.5645,0.0277,0.8853,0.3602,0.7981,-0.2594,-0.0417,0.5422,0.0024,0.8547,0.2725,0.3829,0.0601,0.7288,0.5645,0.0277,0.8853,0.3602,0.7981,-0.2594,-0.0417,0.5422,0.0056,1.2034,0.0009,-0.0858,-0.0054,0.0410,-0.9955,-0.1439,0.9326,0.0297,-0.0001,0.9999,0.0004,0.0160,0,0,0.0000,0,0,90,Table Upper Target,0.0000,Table Upper Target
16.814,1,0.0024,0.8547,0.2725,0.3828,0.0599,0.7287,0.5647,0.0277,0.8853,0.3602,0.7981,-0.2594,-0.0417,0.5422,0.0024,0.8547,0.2725,0.3828,0.0599,0.7287,0.5647,0.0277,0.8853,0.3602,0.7981,-0.2594,-0.0417,0.5422,0.0062,1.2034,0.0007,-0.0856,-0.0060,0.0428,-0.9954,-0.1439,0.9326,0.0297,-0.0001,0.9999,0.0004,0.0160,0,0,0.0000,0,0,90,Table Upper Target,0.0000,Table Upper Target
16.824,1,0.0023,0.8548,0.2725,0.3826,0.0595,0.7286,0.5650,0.0277,0.8853,0.3603,0.7983,-0.2593,-0.0416,0.5420,0.0023,0.8548,0.2725,0.3826,0.0595,0.7286,0.5650,0.0277,0.8853,0.3603,0.7983,-0.2593,-0.0416,0.5420,0.0067,1.2034,0.0005,-0.0858,-0.0068,0.0444,-0.9953,-0.1439,0.9326,0.0297,-0.0001,0.9999,0.0004,0.0160,0,0,0.0000,0,0,90,Table Upper Target,0.0000,Table Upper Target
16.834,1,0.0023,0.8548,0.2726,0.3824,0.0592,0.7285,0.5653,0.0277,0.8852,0.3604,0.7984,-0.2593,-0.0415,0.5418,0.0023,0.8548,0.2726,0.3824,0.0592,0.7285,0.5653,0.0277,0.8852,0.3604,0.7984,-0.2593,-0.0415,0.5418,0.0072,1.2034,0.0004,-0.0859,-0.0078,0.0458,-0.9952,-0.1439,0.9326,0.0297,-0.0001,0.9999,0.0004,0.0160,0,0,0.0000,0,0,90,Table Upper Target,0.0000,Table Upper Target
16.844,1,0.0023,0.8548,0.2726,0.3822,0.0588,0.7284,0.5656,0.0276,0.8852,0.3605,0.7985,-0.2593,-0.0413,0.5417,0.0023,0.8548,0.2726,0.3822,0.0588,0.7284,0.5656,0.0276,0.8852,0.3605,0.7985,-0.2593,-0.0413,0.5417,0.0078,1.2034,0.0003,-0.0860,-0.0089,0.0472,-0.9951,-0.1439,0.9326,0.0297,-0.0001,0.9999,0.0004,0.0160,0,0,0.0000,0,0,90,Table Upper Target,0.0000,Table Upper Target
16.854,1,0.0024,0.8549,0.2728,0.3822,0.0587,0.7283,0.5657,0.0277,0.8852,0.3606,0.7987,-0.2594,-0.0412,0.5414,0.0024,0.8549,0.2728,0.3822,0.0587,0.7283,0.5657,0.0277,0.8852,0.3606,0.7987,-0.2594,-0.0412,0.5414,0.0083,1.2035,0.0001,-0.0857,-0.0100,0.0485,-0.9951,-0.1439,0.9326,0.0297,-0.0001,0.9999,0.0004,0.0160,0,0,0.0000,0,0,90,Table Upper Target,0.0000,Table Upper Target
16.864,1,0.0025,0.8549,0.2729,0.3823,0.0586,0.7281,0.5659,0.0278,0.8851,0.3607,0.7989,-0.2595,-0.0411,0.5411,0.0025,0.8549,0.2729,0.3823,0.0586,0.7281,0.5659,0.0278,0.8851,0.3607,0.7989,-0.2595,-0.0411,0.5411,0.0088,1.2036,0.0001,-0.0853,-0.0113,0.0494,-0.9951,-0.1439,0.9326,0.0297,-0.0001,0.9999,0.0004,0.0160,0,0,0.0000,0,0,90,Table Upper Target,0.0000,Table Upper Target
16.874,1,0.0025,0.8550,0.2730,0.3822,0.0585,0.7280,0.5661,0.0279,0.8851,0.3607,0.7991,-0.2596,-0.0411,0.5407,0.0025,0.8550,0.2730,0.3822,0.0585,0.7280,0.5661,0.0279,0.8851,0.3607,0.7991,-0.2596,-0.0411,0.5407,0.0093,1.2037,0.0000,-0.0852,-0.0124,0.0503,-0.9950,-0.1439,0.9326,0.0297,-0.0001,0.9999,0.0004,0.0160,0,0,0.0000,0,0,90,Table Upper Target,0.0000,Table Upper Target
16.884,1,0.0026,0.8551,0.2731,0.3822,0.0583,0.7279,0.5663,0.0279,0.8851,0.3608,0.7993,-0.2598,-0.0410,0.5403,0.0026,0.8551,0.2731,0.3822,0.0583,0.7279,0.5663,0.0279,0.8851,0.3608,0.7993,-0.2598,-0.0410,0.5403,0.0097,1.2037,-0.0001,-0.0850,-0.0134,0.0511,-0.9950,-0.1439,0.9326,0.0297,-0.0001,0.9999,0.0004,0.0160,0,0,0.0000,0,0,90,Table Upper Target,0.0000,Table Upper Target
16.894,1,0.0028,0.8551,0.2731,0.3823,0.0583,0.7276,0.5666,0.0281,0.8851,0.3608,0.7995,-0.2600,-0.0409,0.5399,0.0028,0.8551,0.2731,0.3823,0.0583,0.7276,0.5666,0.0281,0.8851,0.3608,0.7995,-0.2600,-0.0409,0.5399,0.0101,1.2037,-0.0001,-0.0849,-0.0143,0.0519,-0.9949,-0.1439,0.9326,0.0297,-0.0001,0.9999,0.0004,0.0160,0,0,0.0000,0,0,90,Table Upper Target,0.0000,Table Upper Target
16.904,1,0.0029,0.8551,0.2732,0.3823,0.0582,0.7274,0.5669,0.0282,0.8850,0.3609,0.7998,-0.2602,-0.0409,0.5394,0.0029,0.8551,0.2732,0.3823,0.0582,0.7274,0.5669,0.0282,0.8850,0.3609,0.7998,-0.2602,-0.0409,0.5394,0.0104,1.2036,-0.0001,-0.0850,-0.0149,0.0525,-0.9949,-0.1439,0.9326,0.0297,-0.0001,0.9999,0.0004,0.0160,0,0,0.0000,0,0,90,Table Upper Target,0.0000,Table Upper Target
16.914,1,0.0031,0.8552,0.2733,0.3824,0.0582,0.7271,0.5672,0.0284,0.8849,0.3609,0.8000,-0.2604,-0.0408,0.5390,0.0031,0.8552,0.2733,0.3824,0.0582,0.7271,0.5672,0.0284,0.8849,0.3609,0.8000,-0.2604,-0.0408,0.5390,0.0107,1.2035,-0.0002,-0.0852,-0.0154,0.0531,-0.9948,-0.1439,0.9326,0.0297,-0.0001,0.9999,0.0004,0.0160,0,0,0.0000,0,0,90,Table Upper Target,0.0000,Table Upper Target
16.924,1,0.0032,0.8553,0.2733,0.3823,0.0580,0.7268,0.5677,0.0285,0.8850,0.3609,0.8002,-0.2607,-0.0408,0.5385,0.0032,0.8553,0.2733,0.3823,0.0580,0.7268,0.5677,0.0285,0.8850,0.3609,0.8002,-0.2607,-0.0408,0.5385,0.0109,1.2034,-0.0002,-0.0855,-0.0155,0.0536,-0.9948,-0.1439,0.9326,0.0297,-0.0001,0.9999,0.0004,0.0160,0,0,0.0000,0,0,90,Table Upper Target,0.0000,Table Upper Target
16.934,1,0.0033,0.8556,0.2733,0.3820,0.0578,0.7263,0.5686,0.0286,0.8851,0.3609,0.8003,-0.2612,-0.0408,0.5381,0.0033,0.8556,0.2733,0.3820,0.0578,0.7263,0.5686,0.0286,0.8851,0.3609,0.8003,-0.2612,-0.0408,0.5381,0.0111,1.2033,-0.0002,-0.0861,-0.0156,0.0540,-0.9947,-0.1439,0.9326,0.0297,-0.0001,0.9999,0.0004,0.0160,0,0,0.0000,0,0,90,Table Upper Target,0.0000,Table Upper Target
16.944,1,0.0034,0.8558,0.2733,0.3816,0.0575,0.7258,0.5695,0.0288,0.8851,0.3610,0.8005,-0.2615,-0.0407,0.5377,0.0034,0.8558,0.2733,0.3816,0.0575,0.7258,0.5695,0.0288,0.8851,0.3610,0.8005,-0.2615,-0.0407,0.5377,0.0113,1.2031,-0.0002,-0.0867,-0.0156,0.0543,-0.9946,-0.1439,0.9326,0.0297,-0.0001,0.9999,0.0004,0.0160,0,0,0.0000,0,0,90,Table Upper Target,0.0000,Table Upper Target
16.954,1,0.0035,0.8560,0.2733,0.3811,0.0572,0.7253,0.5705,0.0290,0.8852,0.3610,0.8007,-0.2619,-0.0407,0.5373,0.0035,0.8560,0.2733,0.3811,0.0572,0.7253,0.5705,0.0290,0.8852,0.3610,0.8007,-0.2619,-0.0407,0.5373,0.0113,1.2030,-0.0002,-0.0872,-0.0155,0.0545,-0.9946,-0.1439,0.9326,0.0297,-0.0001,0.9999,0.0004,0.0160,0,0,0.0000,0,0,90,Table Upper Target,0.0000,Table Upper Target
16.964,1,0.0036,0.8563,0.2733,0.3804,0.0568,0.7247,0.5717,0.0292,0.8853,0.3610,0.8008,-0.2623,-0.0406,0.5369,0.0036,0.8563,0.2733,0.3804,0.0568,0.7247,0.5717,0.0292,0.8853,0.3610,0.8008,-0.2623,-0.0406,0.5369,0.0114,1.2028,-0.0001,-0.0878,-0.0152,0.0543,-0.9945,-0.1439,0.9326,0.0297,-0.0001,0.9999,0.0004,0.0160,0,0,0.0000,0,0,90,Table Upper Target,0.0000,Table Upper Target
16.974,1,0.0036,0.8566,0.2733,0.3798,0.0563,0.7243,0.5728,0.0293,0.8854,0.3610,0.8011,-0.2625,-0.0405,0.5364,0.0036,0.8566,0.2733,0.3798,0.0563,0.7243,0.5728,0.0293,0.8854,0.3610,0.8011,-0.2625,-0.0405,0.5364,0.0114,1.2026,-0.0001,-0.0884,-0.0149,0.0542,-0.9945,-0.1439,0.9326,0.0297,-0.0001,0.9999,0.0004,0.0160,0,0,0.0000,0,0,90,Table Upper Target,0.0000,Table Upper Target
16.984,1,0.0035,0.8570,0.2732,0.3790,0.0557,0.7237,0.5740,0.0293,0.8855,0.3610,0.8014,-0.2626,-0.0403,0.5358,0.0035,0.8570,0.2732,0.3790,0.0557,0.7237,0.5740,0.0293,0.8855,0.3610,0.8014,-0.2626,-0.0403,0.5358,0.0113,1.2025,0.0000,-0.0889,-0.0146,0.0542,-0.9945,-0.1439,0.9326,0.0297,-0.0001,0.9999,0.0004,0.0160,0,0,0.0000,0,0,90,Table Upper Target,0.0000,Table Upper Target
16.994,1,0.0034,0.8573,0.2732,0.3784,0.0554,0.7233,0.5749,0.0293,0.8856,0.3610,0.8018,-0.2627,-0.0403,0.5352,0.0034,0.8573,0.2732,0.3784,0.0554,0.7233,0.5749,0.0293,0.8856,0.3610,0.8018,-0.2627,-0.0403,0.5352,0.0113,1.2024,0.0001,-0.0894,-0.0141,0.0539,-0.9944,-0.1439,0.9326,0.0297,-0.0001,0.9999,0.0004,0.0160,0,0,0.0000,0,0,90,Table Upper Target,0.0000,Table Upper Target
17.004,1,0.0033,0.8576,0.2732,0.3778,0.0548,0.7228,0.5760,0.0294,0.8857,0.3611,0.8022,-0.2628,-0.0403,0.5347,0.0033,0.8576,0.2732,0.3778,0.0548,0.7228,0.5760,0.0294,0.8857,0.3611,0.8022,-0.2628,-0.0403,0.5347,0.0113,1.2022,0.0001,-0.0900,-0.0135,0.0536,-0.9944,-0.1439,0.9326,0.0297,-0.0001,0.9999,0.0004,0.0160,0,0,0.0000,0,0,90,Table Upper Target,0.0000,Table Upper Target
17.014,1,0.0032,0.8578,0.2731,0.3772,0.0543,0.7224,0.5770,0.0294,0.8857,0.3611,0.8026,-0.2628,-0.0403,0.5341,0.0032,0.8578,0.2731,0.3772,0.0543,0.7224,0.5770,0.0294,0.8857,0.3611,0.8026,-0.2628,-0.0403,0.5341,0.0112,1.2020,0.0002,-0.0906,-0.0129,0.0532,-0.9944,-0.1439,0.9326,0.0297,-0.0001,0.9999,0.0004,0.0160,0,0,0.0000,0,0,90,Table Upper Target,0.0000,Table Upper Target
17.024,1,0.0032,0.8581,0.2731,0.3766,0.0537,0.7220,0.5779,0.0295,0.8857,0.3611,0.8030,-0.2627,-0.0404,0.5335,0.0032,0.8581,0.2731,0.3766,0.0537,0.7220,0.5779,0.0295,0.8857,0.3611,0.8030,-0.2627,-0.0404,0.5335,0.0111,1.2018,0.0003,-0.0914,-0.0123,0.0529,-0.9943,-0.1439,0.9326,0.0297,-0.0001,0.9999,0.0004,0.0160,0,0,0.0000,0,0,90,Table Upper Target,0.0000,Table Upper Target
17.034,1,0.0031,0.8583,0.2731,0.3760,0.0531,0.7216,0.5789,0.0295,0.8856,0.3612,0.8033,-0.2627,-0.0405,0.5329,0.0031,0.8583,0.2731,0.3760,0.0531,0.7216,0.5789,0.0295,0.8856,0.3612,0.8033,-0.2627,-0.0405,0.5329,0.0108,1.2016,0.0005,-0.0922,-0.0114,0.0523,-0.9943,-0.1439,0.9326,0.0297,-0.0001,0.9999,0.0004,0.0160,0,0,0.0000,0,0,90,Table Upper Target,0.0000,Table Upper Target
17.044,1,0.0031,0.8585,0.2731,0.3754,0.0524,0.7212,0.5798,0.0297,0.8856,0.3612,0.8035,-0.2627,-0.0407,0.5326,0.0031,0.8585,0.2731,0.3754,0.0524,0.7212,0.5798,0.0297,0.8856,0.3612,0.8035,-0.2627,-0.0407,0.5326,0.0103,1.2014,0.0007,-0.0928,-0.0101,0.0518,-0.9943,-0.1439,0.9326,0.0297,-0.0001,0.9999,0.0004,0.0160,0,0,0.0000,0,0,90,Table Upper Target,0.0000,Table Upper Target
17.054,1,0.0032,0.8587,0.2731,0.3747,0.0518,0.7209,0.5808,0.0299,0.8856,0.3613,0.8037,-0.2628,-0.0409,0.5323,0.0032,0.8587,0.2731,0.3747,0.0518,0.7209,0.5808,0.0299,0.8856,0.3613,0.8037,-0.2628,-0.0409,0.5323,0.0099,1.2012,0.0010,-0.0937,-0.0083,0.0513,-0.9942,-0.1439,0.9326,0.0297,-0.0001,0.9999,0.0004,0.0160,0,0,0.0000,0,0,90,Table Upper Target,0.0000,Table Upper Target
17.064,1,0.0032,0.8590,0.2730,0.3738,0.0510,0.7204,0.5820,0.0300,0.8857,0.3613,0.8036,-0.2631,-0.0413,0.5322,0.0032,0.8590,0.2730,0.3738,0.0510,0.7204,0.5820,0.0300,0.8857,0.3613,0.8036,-0.2631,-0.0413,0.5322,0.0093,1.2010,0.0013,-0.0943,-0.0060,0.0508,-0.9942,-0.1439,0.9326,0.0297,-0.0001,0.9999,0.0004,0.0160,0,0,0.0000,0,0,90,Table Upper Target,0.0000,Table Upper Target
17.074,1,0.0032,0.8593,0.2729,0.3727,0.0502,0.7198,0.5834,0.0301,0.8859,0.3613,0.8034,-0.2636,-0.0417,0.5323,0.0032,0.8593,0.2729,0.3727,0.0502,0.7198,0.5834,0.0301,0.8859,0.3613,0.8034,-0.2636,-0.0417,0.5323,0.0084,1.2007,0.0018,-0.0949,-0.0028,0.0506,-0.9942,-0.1439,0.9326,0.0297,-0.0001,0.9999,0.0004,0.0160,0,0,0.0000,0,0,90,Table Upper Target,0.0000,Table Upper Target
17.084,1,0.0031,0.8597,0.2728,0.3716,0.0493,0.7192,0.5850,0.0303,0.8862,0.3612,0.8031,-0.2643,-0.0423,0.5324,0.0031,0.8597,0.2728,0.3716,0.0493,0.7192,0.5850,0.0303,0.8862,0.3612,0.8031,-0.2643,-0.0423,0.5324,0.0073,1.2004,0.0023,-0.0959,0.0015,0.0503,-0.9941,-0.1439,0.9326,0.0297,-0.0001,0.9999,0.0004,0.0160,0,0,0.0000,0,0,90,Table Upper Target,0.0000,Table Upper Target
17.094,1,0.0031,0.8602,0.2727,0.3703,0.0484,0.7185,0.5868,0.0304,0.8866,0.3612,0.8025,-0.2652,-0.0427,0.5328,0.0031,0.8602,0.2727,0.3703,0.0484,0.7185,0.5868,0.0304,0.8866,0.3612,0.8025,-0.2652,-0.0427,0.5328,0.0061,1.2000,0.0029,-0.0974,0.0066,0.0501,-0.9940,-0.1439,0.9326,0.0297,-0.0001,0.9999,0.0004,0.0160,0,0,0.0000,0,0,90,Table Upper Target,0.0000,Table Upper Target
17.104,1,0.0030,0.8608,0.2725,0.3688,0.0474,0.7177,0.5888,0.0304,0.8871,0.3612,0.8018,-0.2663,-0.0432,0.5332,0.0030,0.8608,0.2725,0.3688,0.0474,0.7177,0.5888,0.0304,0.8871,0.3612,0.8018,-0.2663,-0.0432,0.5332,0.0048,1.1996,0.0035,-0.0997,0.0120,0.0503,-0.9937,-0.1439,0.9326,0.0297,-0.0001,0.9999,0.0004,0.0160,0,0,0.0000,0,0,90,Table Upper Target,0.0000,Table Upper Target
17.114,1,0.0030,0.8612,0.2725,0.3676,0.0467,0.7170,0.5904,0.0306,0.8874,0.3612,0.8014,-0.2669,-0.0436,0.5336,0.0030,0.8612,0.2725,0.3676,0.0467,0.7170,0.5904,0.0306,0.8874,0.3612,0.8014,-0.2669,-0.0436,0.5336,0.0032,1.1992,0.0042,-0.1017,0.0191,0.0504,-0.9934,-0.1439,0.9326,0.0297,-0.0001,0.9999,0.0004,0.0160,0,0,0.0000,0,0,90,Table Upper Target,0.0000,Table Upper Target
17.124,1,0.0030,0.8616,0.2725,0.3664,0.0460,0.7164,0.5919,0.0308,0.8877,0.3613,0.8010,-0.2673,-0.0441,0.5339,0.0030,0.8616,0.2725,0.3664,0.0460,0.7164,0.5919,0.0308,0.8877,0.3613,0.8010,-0.2673,-0.0441,0.5339,0.0012,1.1988,0.0049,-0.1032,0.0283,0.0505,-0.9930,-0.1439,0.9326,0.0297,-0.0001,0.9999,0.0004,0.0160,0,0,0.0000,0,0,90,Table Upper Target,0.0000,Table Upper Target
17.134,1,0.0030,0.8619,0.2724,0.3641,0.0449,0.7160,0.5939,0.0310,0.8879,0.3614,0.8006,-0.2675,-0.0442,0.5343,0.0030,0.8619,0.2724,0.3641,0.0449,0.7160,0.5939,0.0310,0.8879,0.3614,0.8006,-0.2675,-0.0442,0.5343,-0.0011,1.1984,0.0057,-0.1051,0.0394,0.0507,-0.9924,-0.1439,0.9326,0.0297,-0.0001,0.9999,0.0004,0.0160,0,0,0.0000,0,0,90,Table Upper Target,0.0000,Table Upper Target
17.144,1,0.0029,0.8623,0.2723,0.3617,0.0437,0.7156,0.5960,0.0312,0.8882,0.3615,0.8002,-0.2677,-0.0442,0.5349,0.0029,0.8623,0.2723,0.3617,0.0437,0.7156,0.5960,0.0312,0.8882,0.3615,0.8002,-0.2677,-0.0442,0.5349,-0.0036,1.1978,0.0063,-0.1079,0.0524,0.0516,-0.9914,-0.1439,0.9326,0.0297,-0.0001,0.9999,0.0004,0.0160,0,0,0.0000,0,0,90,Table Upper Target,0.0000,Table Upper Target
17.154,1,0.0029,0.8627,0.2722,0.3592,0.0426,0.7152,0.5980,0.0314,0.8885,0.3615,0.7997,-0.2679,-0.0443,0.5355,0.0029,0.8627,0.2722,0.3592,0.0426,0.7152,0.5980,0.0314,0.8885,0.3615,0.7997,-0.2679,-0.0443,0.5355,-0.0062,1.1970,0.0069,-0.1116,0.0643,0.0524,-0.9903,-0.1439,0.9326,0.0297,-0.0001,0.9999,0.0004,0.0160,0,0,0.0000,0,0,90,Table Upper Target,0.0000,Table Upper Target
17.164,1,0.0027,0.8631,0.2721,0.3561,0.0410,0.7150,0.6002,0.0315,0.8887,0.3617,0.7994,-0.2675,-0.0442,0.5361,0.0027,0.8631,0.2721,0.3561,0.0410,0.7150,0.6002,0.0315,0.8887,0.3617,0.7994,-0.2675,-0.0442,0.5361,-0.0088,1.1963,0.0075,-0.1157,0.0768,0.0526,-0.9889,-0.1439,0.9326,0.0297,-0.0001,0.9999,0.0004,0.0160,0,0,0.0000,0,0,90,Table Upper Target,0.0000,Table Upper Target
17.174,1,0.0025,0.8634,0.2720,0.3530,0.0397,0.7148,0.6023,0.0317,0.8890,0.3619,0.7990,-0.2671,-0.0441,0.5369,0.0025,0.8634,0.2720,0.3530,0.0397,0.7148,0.6023,0.0317,0.8890,0.3619,0.7990,-0.2671,-0.0441,0.5369,-0.0116,1.1956,0.0082,-0.1196,0.0893,0.0523,-0.9874,-0.1439,0.9326,0.0297,-0.0001,0.9999,0.0004,0.0160,0,0,0.0000,0,0,90,Table Upper Target,0.0000,Table Upper Target
17.184,1,0.0023,0.8638,0.2718,0.3485,0.0375,0.7151,0.6048,0.0318,0.8894,0.3620,0.7986,-0.2665,-0.0437,0.5379,0.0023,0.8638,0.2718,0.3485,0.0375,0.7151,0.6048,0.0318,0.8894,0.3620,0.7986,-0.2665,-0.0437,0.5379,-0.0145,1.1949,0.0088,-0.1227,0.1022,0.0514,-0.9858,-0.1439,0.9326,0.0297,-0.0001,0.9999,0.0004,0.0160,0,0,0.0000,0,0,90,Table Upper Target,0.0000,Table Upper Target
17.194,1,0.0020,0.8642,0.2717,0.3438,0.0356,0.7154,0.6072,0.0319,0.8898,0.3622,0.7981,-0.2657,-0.0431,0.5391,0.0020,0.8642,0.2717,0.3438,0.0356,0.7154,0.6072,0.0319,0.8898,0.3622,0.7981,-0.2657,-0.0431,0.5391,-0.0174,1.1943,0.0094,-0.1261,0.1147,0.0497,-0.9841,-0.1439,0.9326,0.0297,-0.0001,0.9999,0.0004,0.0160,0,0,0.0000,0,0,90,Table Upper Target,0.0000,Table Upper Target
17.204,1,0.0018,0.8646,0.2716,0.3392,0.0339,0.7158,0.6094,0.0319,0.8903,0.3623,0.7975,-0.2648,-0.0424,0.5404,0.0018,0.8646,0.2716,0.3392,0.0339,0.7158,0.6094,0.0319,0.8903,0.3623,0.7975,-0.2648,-0.0424,0.5404,-0.0199,1.1934,0.0100,-0.1303,0.1252,0.0485,-0.9823,-0.1439,0.9326,0.0297,-0.0001,0.9999,0.0004,0.0160,0,0,0.0000,0,0,90,Table Upper Target,0.0000,Table Upper Target
17.214,1,0.0015,0.8648,0.2713,0.3344,0.0310,0.7162,0.6118,0.0320,0.8905,0.3624,0.7972,-0.2642,-0.0422,0.5411,0.0015,0.8648,0.2713,0.3344,0.0310,0.7162,0.6118,0.0320,0.8905,0.3624,0.7972,-0.2642,-0.0422,0.5411,-0.0222,1.1924,0.0106,-0.1346,0.1337,0.0465,-0.9807,-0.1439,0.9326,0.0297,-0.0001,0.9999,0.0004,0.0160,0,0,0.0000,0,0,90,Table Upper Target,0.0000,Table Upper Target
17.224,1,0.0013,0.8651,0.2711,0.3298,0.0281,0.7165,0.6140,0.0321,0.8907,0.3625,0.7970,-0.2636,-0.0420,0.5418,0.0013,0.8651,0.2711,0.3298,0.0281,0.7165,0.6140,0.0321,0.8907,0.3625,0.7970,-0.2636,-0.0420,0.5418,-0.0243,1.1914,0.0113,-0.1388,0.1402,0.0431,-0.9794,-0.1439,0.9326,0.0297,-0.0001,0.9999,0.0004,0.0160,0,0,0.0000,0,0,90,Table Upper Target,0.0000,Table Upper Target
17.234,1,0.0011,0.8652,0.2710,0.3271,0.0265,0.7170,0.6151,0.0320,0.8908,0.3626,0.7968,-0.2636,-0.0418,0.5421,0.0011,0.8652,0.2710,0.3271,0.0265,0.7170,0.6151,0.0320,0.8908,0.3626,0.7968,-0.2636,-0.0418,0.5421,-0.0262,1.1906,0.0121,-0.1431,0.1450,0.0393,-0.9782,-0.1439,0.9326,0.0297,-0.0001,0.9999,0.0004,0.0160,0,0,0.0000,0,0,90,Table Upper Target,0.0000,Table Upper Target
17.244,1,0.0010,0.8653,0.2708,0.3243,0.0248,0.7174,0.6161,0.0319,0.8910,0.3626,0.7966,-0.2635,-0.0415,0.5424,0.0010,0.8653,0.2708,0.3243,0.0248,0.7174,0.6161,0.0319,0.8910,0.3626,0.7966,-0.2635,-0.0415,0.5424,-0.0278,1.1896,0.0131,-0.1469,0.1487,0.0352,-0.9773,-0.1439,0.9326,0.0297,-0.0001,0.9999,0.0004,0.0160,0,0,0.0000,0,0,90,Table Upper Target,0.0000,Table Upper Target
17.254,1,0.0009,0.8654,0.2707,0.3219,0.0234,0.7178,0.6170,0.0318,0.8912,0.3626,0.7963,-0.2638,-0.0412,0.5428,0.0009,0.8654,0.2707,0.3219,0.0234,0.7178,0.6170,0.0318,0.8912,0.3626,0.7963,-0.2638,-0.0412,0.5428,-0.0290,1.1887,0.0140,-0.1506,0.1508,0.0308,-0.9765,-0.1439,0.9326,0.0297,-0.0001,0.9999,0.0004,0.0160,0,0,0.0000,0,0,90,Table Upper Target,0.0000,Table Upper Target
17.264,1,0.0008,0.8655,0.2706,0.3193,0.0219,0.7182,0.6179,0.0317,0.8914,0.3626,0.7959,-0.2643,-0.0408,0.5431,0.0008,0.8655,0.2706,0.3193,0.0219,0.7182,0.6179,0.0317,0.8914,0.3626,0.7959,-0.2643,-0.0408,0.5431,-0.0301,1.1877,0.0150,-0.1540,0.1516,0.0256,-0.9760,-0.1439,0.9326,0.0297,-0.0001,0.9999,0.0004,0.0160,0,0,0.0000,0,0,90,Table Upper Target,0.0000,Table Upper Target
17.274,1,0.0007,0.8656,0.2704,0.3163,0.0203,0.7186,0.6190,0.0315,0.8916,0.3625,0.7955,-0.2649,-0.0402,0.5435,0.0007,0.8656,0.2704,0.3163,0.0203,0.7186,0.6190,0.0315,0.8916,0.3625,0.7955,-0.2649,-0.0402,0.5435,-0.0311,1.1869,0.0161,-0.1574,0.1522,0.0200,-0.9755,-0.1439,0.9326,0.0297,-0.0001,0.9999,0.0004,0.0160,0,0,0.0000,0,0,90,Table Upper Target,0.0000,Table Upper Target
