Time,Displacement (mm)
0.283567134268537,2.4501053234798915
0.28456913827655306,2.448190235207415
0.2855711422845691,2.4698583180217577
0.2865731462925851,2.466890920806405
0.28757515030060116,2.508701044958032
0.2885771543086172,2.526397776195621
0.2895791583166332,2.5376662740918894
0.29058116232464926,2.5404288260943764
0.2915831663326653,2.531094781079841
0.2925851703406813,2.5311231666627854
0.29358717434869736,2.5310251337974243
0.2945891783567134,2.530722192378003
0.2955911823647294,2.530816660227149
0.29659318637274545,2.531132929210221
0.2975951903807615,2.531656710325247
0.2985971943887775,2.5317886036974766
0.29959919839679355,2.531988863162563
0.3006012024048096,2.522914574699236
0.3016032064128256,2.5248776234236145
0.30260521042084165,2.5359590808469528
0.3036072144288577,2.553105710355545
0.3046092184368737,2.5744129185266855
0.30561122244488975,2.5968011592716826
0.3066132264529058,2.6184161334204172
0.3076152304609218,2.6361563027078208
0.30861723446893785,2.647056587983253
0.3096192384769539,2.6494041463189526
0.3106212424849699,2.64026969193547
0.31162324649298595,2.6400554627638293
0.312625250501002,2.6402105839408545
0.313627254509018,2.6405095503761506
0.31462925851703405,2.640955604205597
0.3156312625250501,2.640841487312834
0.3166332665330661,2.6413059608102163
0.31763527054108215,2.6413734340962844
0.3186372745490982,2.6408813723150173
0.3196392785571142,2.6403215651454452
0.32064128256513025,2.6399694579300124
0.3216432865731463,2.6397740651496893
0.3226452905811623,2.639956999197025
0.32364729458917835,2.649522765300862
0.3246492985971944,2.6474497655750837
0.3256513026052104,2.645778211325756
0.32665330661322645,2.625097488478948
0.3276553106212425,2.5727288810182043
0.3286573146292585,2.5376733556674864
0.32965931863727455,2.5295979485622095
0.3306613226452906,2.5265716448893034
0.3316633266533066,2.530692563056404
0.33266533066132264,2.5435873938315265
0.3336673346693386,2.576812433589655
0.33466933867735466,2.587789843932647
0.3356713426853707,2.588432187504074
0.3366733466933867,2.565983443174927
0.33767535070140275,2.5112331320038304
0.3386773547094188,2.4744425996019674
0.3396793587174348,2.453638692667104
0.34068136272545085,2.411751402025888
0.3416833667334669,2.36603517813115
0.3426853707414829,2.323852429155014
0.34368737474949895,2.3025178338545804
0.344689378757515,2.2653364065994714
0.345691382765531,2.2299523162134034
0.34669338677354705,2.2128481240741027
0.3476953907815631,2.1776249083088435
0.3486973947895791,2.140727886912937
0.34969939879759515,2.1104141541162975
0.3507014028056112,2.080265409814803
0.3517034068136272,2.043650986438088
0.35270541082164325,2.008325275378048
0.3537074148296593,1.9818602253038164
0.3547094188376753,1.958107441279121
0.35571142284569135,1.9304966003804083
0.3567134268537074,1.90677684718097
0.3577154308617234,1.8709464401090032
0.35871743486973945,1.8469040777068004
0.3597194388777555,1.8189175051963271
0.3607214428857715,1.7950725668396066
0.36172344689378755,1.7592456637888967
0.3627254509018036,1.7261885845696787
0.3637274549098196,1.7100936669858848
0.36472945891783565,1.6954133089888712
0.3657314629258517,1.6661826015615289
0.3667334669338677,1.636897814852096
0.36773547094188375,1.6128450332829003
0.3687374749498998,1.6084072148962392
0.3697394789579158,1.5843760889179357
0.37074148296593185,1.5552643635516357
0.3717434869739479,1.5259816877367098
0.3727454909819639,1.5019609402577259
0.37374749498997994,1.4881579398916391
0.374749498997996,1.4664112435518004
0.375751503006012,1.4577246617397555
0.37675350701402804,1.4439364140087338
0.3777555110220441,1.4301956115180103
0.3787575150300601,1.4215437881012079
0.37975951903807614,1.3999004372779433
0.3807615230460922,1.3768126564188663
0.3817635270541082,1.3549880719594753
0.38276553106212424,1.3369503510001077
0.3837675350701403,1.325489394101
0.38476953907815625,1.323115579587228
0.3857715430861723,1.3323168254612208
0.3867735470941883,1.3323581336207355
0.38777555110220435,1.3322682908268961
0.3887775551102204,1.3322754377451353
0.3897795591182364,1.3323484344691794
0.39078156312625245,1.3415635120330636
0.3917835671342685,1.3392604570853583
0.3927855711422845,1.3278242780283827
0.39378757515030055,1.3099542457890825
0.3947895791583166,1.2881408919014425
0.3957915831663326,1.2650148234622285
0.39679358717434865,1.2433317007218803
0.3977955911823647,1.22530702813174
0.3987975951903807,1.2145758138464378
0.39979959919839675,1.2174093417864185
0.4008016032064128,1.2272245459607756
0.4018036072144288,1.220205892276542
0.40280561122244485,1.2066341563167404
0.4038076152304609,1.1857710683313518
0.4048096192384769,1.1697122549504693
0.40581162324649295,1.1418590303134923
0.406813627254509,1.1039958545757163
0.407815631262525,1.0662777063967348
0.40881763527054105,1.0310980645667975
0.4098196392785571,1.0060452479555806
0.4108216432865731,0.9851709101930557
0.41182364729458915,0.9696477574581605
0.4128256513026052,0.9600546292767645
0.4138276553106212,0.9672988227723942
0.41482965931863724,0.9876748396319612
0.4158316633266533,1.0005579003906981
0.4168336673346693,1.0090855288270624
0.41783567134268534,1.022588200831576
0.4188376753507014,1.0402366941876644
0.4198396793587174,1.0414523971120009
0.42084168336673344,1.0345646934660149
0.4218436873747495,1.0132969166110488
0.4228456913827655,0.9536490856397692
0.42384769539078154,0.9321979741897138
0.4248496993987976,0.9350846842680162
0.4258517034068136,0.9799138183951801
0.42685370741482964,1.0835558885921142
0.4278557114228457,1.2426249379149865
0.4288577154308617,1.4484650690546625
0.42985971943887774,1.6532514580014752
0.4308617234468938,1.8442026994029506
0.4318637274549098,1.9861808993452632
0.43286573146292584,2.049354839544929
0.4338677354709419,2.1095926870340524
0.4348697394789579,2.136175908215457
0.43587174348697394,2.139638897525557
0.4368737474949899,2.1564176805150215
0.43787575150300595,2.1814187510559804
0.438877755511022,2.221410060974827
0.439879759519038,2.2615594266447627
0.44088176352705405,2.2963404858253296
0.4418837675350701,2.3206383115350406
0.4428857715430861,2.3203391715835178
0.44388777555110215,2.3342854930808694
0.4448897795591182,2.3477960650873335
0.4458917835671342,2.355935587890419
0.44689378757515025,2.377873180448601
0.4478957915831663,2.4011370179960347
0.4488977955911823,2.4233913560431226
0.44989979959919835,2.441392446734361
0.4509018036072144,2.452741049483431
0.4519038076152304,2.4549656035207073
0.45290581162324645,2.4457019596364997
0.4539078156312625,2.4358101121644653
0.4549098196392785,2.438005642341399
0.45591182364729455,2.4489117909088214
0.4569138276553106,2.4661135102420793
0.4579158316633266,2.4871179425803605
0.45891783567134264,2.5100908993407867
0.4599198396793587,2.5314455764469113
0.4609218436873747,2.5492969139772184
0.46192384769539074,2.5611678098456054
0.4629258517034068,2.564266624263342
0.4639278557114228,2.5556237052213686
0.46492985971943884,2.556945624554104
0.4659318637274549,2.547624581172648
0.4669338677354709,2.549410148906761
0.46793587174348694,2.5603139458227075
0.468937875751503,2.5779383718116966
0.469939879759519,2.599007831011179
0.47094188376753504,2.622068598668086
0.4719438877755511,2.6438678922449816
0.4729458917835671,2.6622865189369183
0.47394789579158314,2.6738588743508043
0.4749498997995992,2.6963974148963934
0.4759519038076152,2.661955523620814
0.47695390781563124,2.662855041438708
0.4779559118236473,2.6432590096786073
0.4789579158316633,2.6096472648694715
0.47995991983967934,2.567076239585289
0.48096192384769537,2.513047530089932
0.4819639278557114,2.4520553942594434
0.48296593186372744,2.4556257382943367
0.48396793587174347,2.4725795194151337
0.4849699398797595,2.5079229129123592
0.48597194388777554,2.5140769358484176
0.48697394789579157,2.5586856304087933
0.48797595190380755,2.5687273691704005
0.4889779559118236,2.5780370335267717
0.4899799599198396,2.5708690834880104
0.49098196392785565,2.545646972426877
0.4919839679358717,2.522171302211696
0.4929859719438877,2.539132237135345
0.49398797595190375,2.544074076010529
0.4949899799599198,2.5467699476316423
0.4959919839679358,2.5466853503405895
0.49699398797595185,2.545758048082194
0.4979959919839679,2.5440611134307054
0.4989979959919839,2.5416676189603806
0.5,2.5386506372454765
